Drift (%),Base Shear (kN)
0.11627906976744197,239.84817381987443
0.11686046511627918,240.8181381924741
0.1174418604651164,241.78432190655312
0.11802325581395362,242.74810616744605
0.11860465116279083,243.71054061174033
0.11918604651162805,244.6716848986757
0.11976744186046526,245.63110791020677
0.12034883720930249,246.5891422705104
0.12093023255813971,247.5460810397924
0.12151162790697692,248.50126593405375
0.12209302325581414,249.45510841992132
0.12267441860465136,250.40847787444307
0.12325581395348857,251.36090836453567
0.12383720930232579,252.3120706030638
0.124418604651163,253.26154670604583
0.12500000000000022,254.20981574527423
0.12558139534883744,255.1564835203022
0.12616279069767466,256.10179228896504
0.1267441860465119,257.04541554835174
0.1273255813953491,257.98771874552034
0.12790697674418633,258.92836840624466
0.12848837209302352,259.8639163101803
0.12906976744186074,260.7972653466674
0.12965116279069797,261.7291928183496
0.1302325581395352,262.6583550553461
0.13081395348837238,263.5850262680596
0.1313953488372096,264.51052801037616
0.13197674418604685,265.4352128978538
0.13255813953488407,266.3591763183008
0.13313953488372127,267.2813948573841
0.1337209302325585,268.2031738446421
0.1343023255813957,269.12431754985084
0.13488372093023293,270.04421929892516
0.13546511627907015,270.9625489216299
0.13604651162790735,271.87921512175336
0.13662790697674457,272.7948111811734
0.1372093023255818,273.709627073753
0.137790697674419,274.62350097867727
0.13837209302325623,275.53612907799334
0.13895348837209345,276.4476180379913
0.13953488372093067,277.3570230259929
0.1401162790697679,278.26463063771547
0.1406976744186051,279.1709363044814
0.1412790697674423,280.0761592198361
0.14186046511627953,280.9800841200207
0.14244186046511675,281.88002902290236
0.14302325581395398,282.7774321817297
0.1436046511627912,283.67425914127
0.14418604651162842,284.5694548624933
0.14476744186046564,285.4633397303269
0.14534883720930283,286.35630096531963
0.14593023255814006,287.2474571078127
0.14651162790697728,288.1362483874023
0.1470930232558145,289.02284023410704
0.1476744186046517,289.90839735139434
0.1482558139534889,290.7930297803498
0.14883720930232616,291.67586963051536
0.14941860465116338,292.5564123896828
0.15000000000000058,293.4355648887999
0.1505813953488378,294.3121867162864
0.15116279069767502,295.18627428383263
0.15174418604651224,296.0580646116686
0.15232558139534946,296.9287765588986
0.15290697674418666,297.7979330442797
0.15348837209302388,298.66615671879424
0.1540697674418611,299.5326747708806
0.15465116279069832,300.39742946932836
0.15523255813953554,301.26004016428254
0.15581395348837276,302.1211421804477
0.15639534883720999,302.98137156905614
0.1569767441860472,303.8408476927311
0.1575581395348844,304.69950306818333
0.15813953488372162,305.55711915871655
0.15872093023255884,306.41395324923525
0.15930232558139606,307.2697687875068
0.15988372093023326,308.1241026129519
0.1604651162790705,308.9774654740878
0.16104651162790773,309.8297972969735
0.16162790697674495,310.6805642103913
0.16220930232558214,311.53002655494896
0.16279069767441937,312.3783359992355
0.1633720930232566,313.2256019783431
0.1639534883720938,314.0721002068398
0.164534883720931,314.9173138101534
0.16511627906976822,315.761754948889
0.16569767441860545,316.6049795919278
0.1662790697674427,317.444541974424
0.1668604651162799,318.28280814401006
0.1674418604651171,319.11921886319084
0.16802325581395433,319.95420068681506
0.16860465116279155,320.7865156129015
0.16918604651162877,321.6153331341692
0.16976744186046597,322.4426595831998
0.1703488372093032,323.26888761023275
0.1709302325581404,324.0936335164058
0.17151162790697763,324.9145049858692
0.17209302325581485,325.73306980703126
0.17267441860465207,326.5506976647191
0.1732558139534893,327.36727160138514
0.17383720930232652,328.182531786219
0.1744186046511637,328.9956130400563
0.17500000000000093,329.808246245613
0.17558139534883815,330.6201877759945
0.17616279069767538,331.43177517390757
0.17674418604651257,332.2425210216857
0.1773255813953498,333.052644558353
0.17790697674418704,333.8617349417495
0.17848837209302426,334.6699296417596
0.17906976744186145,335.47721679951394
0.17965116279069868,336.2841170813617
0.1802325581395359,337.0904717769886
0.18081395348837312,337.896065913649
0.1813953488372103,338.7006464754483
0.18197674418604753,339.50389807274354
0.18255813953488476,340.30621854245817
0.18313953488372198,341.10807770702365
0.1837209302325592,341.9093154516384
0.18430232558139642,342.709433880731
0.18488372093023364,343.5089638227272
0.18546511627907086,344.30803881722574
0.18604651162790806,345.10603999517673
0.18662790697674528,345.9022157726916
